5.766 0.30901E+01 26.00000 64.0
5.766 0.31292E+01 26.00000 64.0
5.766 0.31672E+01 26.00000 64.0
5.766 0.32040E+01 26.00000 64.0
5.766 0.32399E+01 26.00000 64.0
5.766 0.32748E+01 26.00000 64.0
5.766 0.33087E+01 26.00000 64.0
5.766 0.33417E+01 26.00000 64.0
5.766 0.33738E+01 26.00000 64.0
5.766 0.34051E+01 26.00000 64.0
5.766 0.34356E+01 26.00000 64.0
5.766 0.33944E+01 26.00000 64.0
5.766 0.34470E+01 26.00000 64.0
5.766 0.34974E+01 26.00000 64.0
5.766 0.35456E+01 26.00000 64.0
5.766 0.35918E+01 26.00000 64.0
5.766 0.36361E+01 26.00000 64.0
5.766 0.36786E+01 26.00000 64.0
5.766 0.37195E+01 26.00000 64.0
5.766 0.37588E+01 26.00000 64.0
5.766 0.37966E+01 26.00000 64.0
5.766 0.38331E+01 26.00000 64.0
5.766 0.38682E+01 26.00000 64.0
5.766 0.39020E+01 26.00000 64.0
5.766 0.39347E+01 26.00000 64.0
5.766 0.39662E+01 26.00000 64.0
5.766 0.39967E+01 26.00000 64.0
5.766 0.40261E+01 26.00000 64.0
5.766 0.39653E+01 26.00000 64.0
5.766 0.40329E+01 26.00000 64.0
5.766 0.40955E+01 26.00000 64.0
5.766 0.41538E+01 26.00000 64.0
5.766 0.42082E+01 26.00000 64.0
5.766 0.42590E+01 26.00000 64.0
5.766 0.43066E+01 26.00000 64.0
5.766 0.43512E+01 26.00000 64.0
5.766 0.43933E+01 26.00000 64.0
5.766 0.44329E+01 26.00000 64.0
5.766 0.44703E+01 26.00000 64.0
5.766 0.45056E+01 26.00000 64.0
5.766 0.45391E+01 26.00000 64.0
5.766 0.45708E+01 26.00000 64.0
5.766 0.46009E+01 26.00000 64.0
5.766 0.46296E+01 26.00000 64.0
5.766 0.47077E+01 26.00000 64.0
5.766 0.24559E+01 32.00000 64.0
5.766 0.24906E+01 32.00000 64.0
5.766 0.25247E+01 32.00000 64.0
5.766 0.25580E+01 32.00000 64.0
5.766 0.25907E+01 32.00000 64.0
5.766 0.26227E+01 32.00000 64.0
5.766 0.26540E+01 32.00000 64.0
5.766 0.26847E+01 32.00000 64.0
5.766 0.27149E+01 32.00000 64.0
5.766 0.27444E+01 32.00000 64.0
5.766 0.27734E+01 32.00000 64.0
5.766 0.28019E+01 32.00000 64.0
5.766 0.28298E+01 32.00000 64.0
5.766 0.28571E+01 32.00000 64.0
5.766 0.28840E+01 32.00000 64.0
5.766 0.28576E+01 32.00000 64.0
5.766 0.28987E+01 32.00000 64.0
5.766 0.29387E+01 32.00000 64.0
5.766 0.29776E+01 32.00000 64.0
5.766 0.30154E+01 32.00000 64.0
5.766 0.30522E+01 32.00000 64.0
5.766 0.30880E+01 32.00000 64.0
5.766 0.31229E+01 32.00000 64.0
5.766 0.31569E+01 32.00000 64.0
5.766 0.31901E+01 32.00000 64.0
5.766 0.32224E+01 32.00000 64.0
5.766 0.32539E+01 32.00000 64.0
5.766 0.32846E+01 32.00000 64.0
5.766 0.33146E+01 32.00000 64.0
5.766 0.33439E+01 32.00000 64.0
5.766 0.33725E+01 32.00000 64.0
5.766 0.34004E+01 32.00000 64.0
5.766 0.33632E+01 32.00000 64.0
5.766 0.34111E+01 32.00000 64.0
5.766 0.34570E+01 32.00000 64.0
5.766 0.35012E+01 32.00000 64.0
5.766 0.35438E+01 32.00000 64.0
5.766 0.35848E+01 32.00000 64.0
5.766 0.36243E+01 32.00000 64.0
5.766 0.36624E+01 32.00000 64.0
5.766 0.36991E+01 32.00000 64.0
5.766 0.37346E+01 32.00000 64.0
5.766 0.37689E+01 32.00000 64.0
5.766 0.38021E+01 32.00000 64.0
5.766 0.38342E+01 32.00000 64.0
5.766 0.38652E+01 32.00000 64.0
5.766 0.38953E+01 32.00000 64.0
5.766 0.39244E+01 32.00000 64.0
5.766 0.39527E+01 32.00000 64.0
5.766 0.10382E+01 40.00000 64.0
5.766 0.10527E+01 40.00000 64.0
5.766 0.10670E+01 40.00000 64.0
5.766 0.10813E+01 40.00000 64.0
5.766 0.10955E+01 40.00000 64.0
5.766 0.11096E+01 40.00000 64.0
5.766 0.11236E+01 40.00000 64.0
5.766 0.11375E+01 40.00000 64.0
5.766 0.11513E+01 40.00000 64.0
5.766 0.11651E+01 40.00000 64.0
5.766 0.11788E+01 40.00000 64.0
5.766 0.11923E+01 40.00000 64.0
5.766 0.12059E+01 40.00000 64.0
5.766 0.12193E+01 40.00000 64.0
5.766 0.12326E+01 40.00000 64.0
5.766 0.12135E+01 40.00000 64.0
5.766 0.12302E+01 40.00000 64.0
5.766 0.12468E+01 40.00000 64.0
5.766 0.12632E+01 40.00000 64.0
5.766 0.12795E+01 40.00000 64.0
5.766 0.12958E+01 40.00000 64.0
5.766 0.13119E+01 40.00000 64.0
5.766 0.13279E+01 40.00000 64.0
5.766 0.13437E+01 40.00000 64.0
5.766 0.13595E+01 40.00000 64.0
5.766 0.13751E+01 40.00000 64.0
5.766 0.13907E+01 40.00000 64.0
5.766 0.14061E+01 40.00000 64.0
5.766 0.14214E+01 40.00000 64.0
5.766 0.14366E+01 40.00000 64.0
5.766 0.14265E+01 40.00000 64.0
5.766 0.14459E+01 40.00000 64.0
5.766 0.14651E+01 40.00000 64.0
5.766 0.14842E+01 40.00000 64.0
5.766 0.15030E+01 40.00000 64.0
5.766 0.15218E+01 40.00000 64.0
5.766 0.15403E+01 40.00000 64.0
5.766 0.15587E+01 40.00000 64.0
5.766 0.15769E+01 40.00000 64.0
5.766 0.15950E+01 40.00000 64.0
5.766 0.16129E+01 40.00000 64.0
5.766 0.16306E+01 40.00000 64.0
5.766 0.16482E+01 40.00000 64.0
5.766 0.16657E+01 40.00000 64.0
5.766 0.16830E+01 40.00000 64.0
5.766 0.17002E+01 40.00000 64.0
5.766 0.16687E+01 40.00000 64.0
5.766 0.16910E+01 40.00000 64.0
5.766 0.17131E+01 40.00000 64.0
5.766 0.17350E+01 40.00000 64.0
5.766 0.17566E+01 40.00000 64.0
5.766 0.17780E+01 40.00000 64.0
5.766 0.17992E+01 40.00000 64.0
5.766 0.18202E+01 40.00000 64.0
5.766 0.18409E+01 40.00000 64.0
5.766 0.18614E+01 40.00000 64.0
5.766 0.18818E+01 40.00000 64.0
5.766 0.19019E+01 40.00000 64.0
5.766 0.19217E+01 40.00000 64.0
5.766 0.19414E+01 40.00000 64.0
5.766 0.19609E+01 40.00000 64.0
5.766 0.19802E+01 40.00000 64.0
5.766 0.19592E+01 40.00000 64.0
5.766 0.19850E+01 40.00000 64.0
5.766 0.20105E+01 40.00000 64.0
5.766 0.20356E+01 40.00000 64.0
5.766 0.20604E+01 40.00000 64.0
5.766 0.20849E+01 40.00000 64.0
5.766 0.21091E+01 40.00000 64.0
5.766 0.21329E+01 40.00000 64.0
5.766 0.21565E+01 40.00000 64.0
5.766 0.21797E+01 40.00000 64.0
5.766 0.22026E+01 40.00000 64.0
5.766 0.22253E+01 40.00000 64.0
5.766 0.22476E+01 40.00000 64.0
5.766 0.22697E+01 40.00000 64.0
5.766 0.22915E+01 40.00000 64.0
5.766 0.23130E+01 40.00000 64.0
5.766 0.22597E+01 40.00000 64.0
5.766 0.22899E+01 40.00000 64.0
5.766 0.23196E+01 40.00000 64.0
5.766 0.23488E+01 40.00000 64.0
5.766 0.23774E+01 40.00000 64.0
5.766 0.24057E+01 40.00000 64.0
5.766 0.24334E+01 40.00000 64.0
5.766 0.24607E+01 40.00000 64.0
5.766 0.24875E+01 40.00000 64.0
5.766 0.25140E+01 40.00000 64.0
5.766 0.25400E+01 40.00000 64.0
5.766 0.25655E+01 40.00000 64.0
5.766 0.25907E+01 40.00000 64.0
5.766 0.26155E+01 40.00000 64.0
5.766 0.26399E+01 40.00000 64.0
5.766 0.26639E+01 40.00000 64.0
5.766 0.26876E+01 40.00000 64.0
5.766 0.26561E+01 40.00000 64.0
5.766 0.26911E+01 40.00000 64.0
5.766 0.27254E+01 40.00000 64.0
5.766 0.27589E+01 40.00000 64.0
5.766 0.27916E+01 40.00000 64.0
5.766 0.28237E+01 40.00000 64.0
5.766 0.28551E+01 40.00000 64.0
5.766 0.28858E+01 40.00000 64.0
5.766 0.29159E+01 40.00000 64.0
5.766 0.29454E+01 40.00000 64.0
5.766 0.29742E+01 40.00000 64.0
5.766 0.30025E+01 40.00000 64.0
5.766 0.30302E+01 40.00000 64.0
5.766 0.30573E+01 40.00000 64.0
5.766 0.30840E+01 40.00000 64.0
5.766 0.31101E+01 40.00000 64.0
5.766 0.31357E+01 40.00000 64.0
5.766 0.78759E+00 50.00000 64.0
5.766 0.79757E+00 50.00000 64.0
5.766 0.80752E+00 50.00000 64.0
5.766 0.81743E+00 50.00000 64.0
5.766 0.82730E+00 50.00000 64.0
5.766 0.83713E+00 50.00000 64.0
5.766 0.84692E+00 50.00000 64.0
5.766 0.85667E+00 50.00000 64.0
5.766 0.86638E+00 50.00000 64.0
5.766 0.87605E+00 50.00000 64.0
5.766 0.88569E+00 50.00000 64.0
5.766 0.89529E+00 50.00000 64.0
5.766 0.90485E+00 50.00000 64.0
5.766 0.91437E+00 50.00000 64.0
5.766 0.92385E+00 50.00000 64.0
5.766 0.93330E+00 50.00000 64.0
5.766 0.91677E+00 50.00000 64.0
5.766 0.92833E+00 50.00000 64.0
5.766 0.93982E+00 50.00000 64.0
5.766 0.95127E+00 50.00000 64.0
5.766 0.96266E+00 50.00000 64.0
5.766 0.97399E+00 50.00000 64.0
5.766 0.98527E+00 50.00000 64.0
5.766 0.99650E+00 50.00000 64.0
5.766 0.10077E+01 50.00000 64.0
5.766 0.10188E+01 50.00000 64.0
5.766 0.10299E+01 50.00000 64.0
5.766 0.10409E+01 50.00000 64.0
5.766 0.10519E+01 50.00000 64.0
5.766 0.10628E+01 50.00000 64.0
5.766 0.10736E+01 50.00000 64.0
5.766 0.10845E+01 50.00000 64.0
5.766 0.10740E+01 50.00000 64.0
5.766 0.10875E+01 50.00000 64.0
5.766 0.11008E+01 50.00000 64.0
5.766 0.11141E+01 50.00000 64.0
5.766 0.11273E+01 50.00000 64.0
5.766 0.11404E+01 50.00000 64.0
5.766 0.11535E+01 50.00000 64.0
5.766 0.11665E+01 50.00000 64.0
5.766 0.11794E+01 50.00000 64.0
5.766 0.11922E+01 50.00000 64.0
5.766 0.12050E+01 50.00000 64.0
5.766 0.12177E+01 50.00000 64.0
5.766 0.12303E+01 50.00000 64.0
5.766 0.12429E+01 50.00000 64.0
5.766 0.12553E+01 50.00000 64.0
5.766 0.12678E+01 50.00000 64.0
5.766 0.12503E+01 50.00000 64.0
5.766 0.12658E+01 50.00000 64.0
5.766 0.12812E+01 50.00000 64.0
5.766 0.12965E+01 50.00000 64.0
5.766 0.13117E+01 50.00000 64.0
5.766 0.13268E+01 50.00000 64.0
5.766 0.13418E+01 50.00000 64.0
5.766 0.13567E+01 50.00000 64.0
5.766 0.13715E+01 50.00000 64.0
5.766 0.13862E+01 50.00000 64.0
5.766 0.14007E+01 50.00000 64.0
5.766 0.14152E+01 50.00000 64.0
5.766 0.14296E+01 50.00000 64.0
5.766 0.14439E+01 50.00000 64.0
5.766 0.14581E+01 50.00000 64.0
5.766 0.14723E+01 50.00000 64.0
5.766 0.14645E+01 50.00000 64.0
5.766 0.14825E+01 50.00000 64.0
5.766 0.15003E+01 50.00000 64.0
5.766 0.15180E+01 50.00000 64.0
5.766 0.15355E+01 50.00000 64.0
5.766 0.15529E+01 50.00000 64.0
5.766 0.15702E+01 50.00000 64.0
5.766 0.15873E+01 50.00000 64.0
5.766 0.16043E+01 50.00000 64.0
5.766 0.16211E+01 50.00000 64.0
5.766 0.16378E+01 50.00000 64.0
5.766 0.16544E+01 50.00000 64.0
5.766 0.16708E+01 50.00000 64.0
5.766 0.16871E+01 50.00000 64.0
5.766 0.17033E+01 50.00000 64.0
5.766 0.17194E+01 50.00000 64.0
5.766 0.16959E+01 50.00000 64.0
5.766 0.17170E+01 50.00000 64.0
5.766 0.17379E+01 50.00000 64.0
5.766 0.17585E+01 50.00000 64.0
5.766 0.17789E+01 50.00000 64.0
5.766 0.17992E+01 50.00000 64.0
5.766 0.18192E+01 50.00000 64.0
5.766 0.18390E+01 50.00000 64.0
5.766 0.18586E+01 50.00000 64.0
5.766 0.18781E+01 50.00000 64.0
5.766 0.18973E+01 50.00000 64.0
5.766 0.19164E+01 50.00000 64.0
5.766 0.19352E+01 50.00000 64.0
5.766 0.19539E+01 50.00000 64.0
5.766 0.19724E+01 50.00000 64.0
5.766 0.19907E+01 50.00000 64.0
5.766 0.20088E+01 50.00000 64.0
5.766 0.20268E+01 50.00000 64.0
5.766 0.19841E+01 50.00000 64.0
5.766 0.20086E+01 50.00000 64.0
5.766 0.20327E+01 50.00000 64.0
5.766 0.20565E+01 50.00000 64.0
5.766 0.20800E+01 50.00000 64.0
5.766 0.21032E+01 50.00000 64.0
5.766 0.21261E+01 50.00000 64.0
5.766 0.21488E+01 50.00000 64.0
5.766 0.21711E+01 50.00000 64.0
5.766 0.21932E+01 50.00000 64.0
5.766 0.22150E+01 50.00000 64.0
5.766 0.22366E+01 50.00000 64.0
5.766 0.22579E+01 50.00000 64.0
5.766 0.22789E+01 50.00000 64.0
5.766 0.22997E+01 50.00000 64.0
5.766 0.23202E+01 50.00000 64.0
5.766 0.23405E+01 50.00000 64.0
5.766 0.23606E+01 50.00000 64.0
